Attendance_ID,Employee_ID,CheckIn,CheckOut
10160,67,6/29/2024 17:15,6/30/2024 5:15
10161,190,3/14/2024 9:58,3/14/2024 20:58
10162,56,5/25/2024 3:43,5/25/2024 14:43
10163,141,5/19/2024 16:44,5/19/2024 23:44
10164,163,5/3/2024 12:14,5/3/2024 23:14
10165,194,6/1/2024 1:00,6/1/2024 8:00
10167,134,4/2/2024 1:52,4/2/2024 10:52
10170,100,4/2/2024 13:28,4/2/2024 21:28
10171,167,4/21/2024 23:23,4/22/2024 10:23
10173,27,5/21/2024 21:25,5/22/2024 9:25
10175,133,2/7/2024 22:22,2/8/2024 9:22
10177,72,2/26/2024 8:44,2/26/2024 16:44
10178,42,1/9/2024 13:42,1/9/2024 20:42
10179,30,5/29/2024 17:46,5/30/2024 2:46
10180,152,4/26/2024 9:46,4/26/2024 20:46
10182,182,1/20/2024 5:48,1/20/2024 11:48
10183,39,5/12/2024 15:36,5/13/2024 1:36
10184,105,1/25/2024 4:04,1/25/2024 14:04
10185,177,1/2/2024 0:13,1/2/2024 10:13
10186,143,1/12/2024 11:10,1/12/2024 18:10
10188,10,4/29/2024 11:31,4/29/2024 17:31
10190,121,3/19/2024 7:56,3/19/2024 17:56
10192,148,5/11/2024 15:00,5/12/2024 3:00
10193,6,2/15/2024 9:00,2/15/2024 18:00
10194,198,2/8/2024 11:18,2/8/2024 22:18
10195,181,5/23/2024 13:39,5/24/2024 1:39
10196,186,3/16/2024 20:57,3/17/2024 4:57
10197,31,5/27/2024 2:04,5/27/2024 10:04
10198,126,4/19/2024 16:42,4/20/2024 3:42
10199,3,6/23/2024 5:07,6/23/2024 16:07
10200,23,4/12/2024 20:28,4/13/2024 5:28
10202,1,2/20/2024 20:03,2/21/2024 5:03
10203,146,3/28/2024 11:52,3/28/2024 22:52
10204,108,4/28/2024 17:18,4/28/2024 23:18
10205,173,2/14/2024 10:59,2/14/2024 20:59
10206,87,4/3/2024 5:04,4/3/2024 14:04
10207,150,3/10/2024 21:15,3/11/2024 6:15
10209,82,3/13/2024 12:50,3/13/2024 19:50
10210,162,5/15/2024 15:21,5/16/2024 3:21
10212,132,4/24/2024 4:55,4/24/2024 12:55
10213,169,6/15/2024 20:40,6/16/2024 6:40
10214,42,6/3/2024 21:30,6/4/2024 9:30
10215,192,1/4/2024 10:44,1/4/2024 16:44
10216,85,1/22/2024 7:47,1/22/2024 17:47
10217,63,5/26/2024 20:00,5/27/2024 7:00
10220,13,3/20/2024 22:11,3/21/2024 5:11
10221,179,1/13/2024 21:36,1/14/2024 9:36
10222,35,2/2/2024 19:19,2/3/2024 5:19
10223,8,4/6/2024 15:40,4/7/2024 0:40
10224,150,3/13/2024 20:57,3/14/2024 7:57
10225,169,5/30/2024 1:44,5/30/2024 8:44
10226,173,6/30/2024 13:56,6/30/2024 21:56
10228,26,3/2/2024 19:05,3/3/2024 1:05
10229,131,4/14/2024 23:19,4/15/2024 10:19
10231,26,4/3/2024 10:29,4/3/2024 18:29
10233,137,5/22/2024 22:37,5/23/2024 6:37
10235,82,2/3/2024 20:56,2/4/2024 8:56
10236,17,4/25/2024 15:00,4/26/2024 2:00
10237,117,5/22/2024 4:04,5/22/2024 13:04
10238,24,3/25/2024 12:00,3/25/2024 18:00
10239,175,2/29/2024 6:35,2/29/2024 17:35
10241,156,3/20/2024 10:15,3/20/2024 22:15
10242,66,5/16/2024 19:39,5/17/2024 6:39
10243,145,1/17/2024 5:52,1/17/2024 11:52
10244,128,4/23/2024 15:15,4/23/2024 21:15
10245,30,5/12/2024 16:25,5/12/2024 22:25
10246,15,6/19/2024 16:58,6/20/2024 3:58
10249,158,6/3/2024 4:40,6/3/2024 11:40
10251,19,4/26/2024 22:04,4/27/2024 5:04
10252,44,6/17/2024 18:28,6/18/2024 5:28
10253,189,3/3/2024 5:10,3/3/2024 15:10
10254,114,1/27/2024 2:45,1/27/2024 9:45
10255,46,6/9/2024 0:21,6/9/2024 12:21
10256,85,3/27/2024 15:19,3/28/2024 3:19
10257,175,3/10/2024 7:30,3/10/2024 14:30
10258,69,4/13/2024 17:14,4/14/2024 1:14
10259,83,5/29/2024 1:34,5/29/2024 9:34
10260,117,2/16/2024 17:35,2/17/2024 0:35
10261,160,6/6/2024 10:43,6/6/2024 16:43
10262,191,4/1/2024 12:04,4/1/2024 19:04
10264,39,4/9/2024 19:42,4/10/2024 6:42
10265,55,3/20/2024 23:03,3/21/2024 8:03
10266,5,3/26/2024 8:43,3/26/2024 18:43
10267,98,2/13/2024 5:01,2/13/2024 15:01
10268,165,4/13/2024 18:11,4/14/2024 4:11
10269,17,4/16/2024 19:00,4/17/2024 7:00
10270,58,2/29/2024 0:55,2/29/2024 12:55
10271,7,1/9/2024 8:02,1/9/2024 15:02
10272,44,2/22/2024 23:02,2/23/2024 6:02
10273,157,1/13/2024 4:18,1/13/2024 16:18
10275,103,5/27/2024 13:08,5/27/2024 19:08
10276,111,5/21/2024 20:14,5/22/2024 3:14
10277,199,4/1/2024 14:13,4/1/2024 20:13
10278,123,1/27/2024 6:09,1/27/2024 18:09
10279,58,5/31/2024 0:17,5/31/2024 9:17
10280,96,3/5/2024 10:16,3/5/2024 18:16
10281,115,6/9/2024 8:30,6/9/2024 15:30
10282,92,5/10/2024 12:36,5/10/2024 19:36
10283,168,2/17/2024 21:11,2/18/2024 7:11
10285,93,2/4/2024 15:59,2/5/2024 0:59
10286,41,1/17/2024 16:41,1/18/2024 3:41
10288,16,2/10/2024 13:09,2/10/2024 20:09
10290,92,3/10/2024 22:30,3/11/2024 10:30
10291,63,2/9/2024 17:43,2/10/2024 0:43
10292,101,5/12/2024 10:56,5/12/2024 16:56
10293,25,1/23/2024 22:45,1/24/2024 8:45
10294,199,6/7/2024 16:02,6/8/2024 2:02
10295,16,4/18/2024 18:56,4/19/2024 4:56
10296,151,1/3/2024 20:05,1/4/2024 7:05
10297,139,1/28/2024 21:46,1/29/2024 8:46
10298,147,2/2/2024 4:14,2/2/2024 15:14
10299,21,3/13/2024 9:43,3/13/2024 19:43
10300,189,4/9/2024 0:20,4/9/2024 6:20
10301,145,5/5/2024 19:30,5/6/2024 2:30
10302,142,6/17/2024 17:19,6/18/2024 1:19
10303,180,6/20/2024 18:36,6/21/2024 2:36
10304,26,2/6/2024 13:31,2/6/2024 21:31
10305,65,6/13/2024 6:08,6/13/2024 15:08
10306,146,5/14/2024 10:13,5/14/2024 19:13
10307,6,1/7/2024 22:01,1/8/2024 7:01
10308,64,3/27/2024 23:09,3/28/2024 10:09
10309,129,2/5/2024 5:00,2/5/2024 12:00
10310,56,3/31/2024 3:53,3/31/2024 12:53
10312,113,5/21/2024 15:53,5/21/2024 21:53
10313,56,6/13/2024 0:06,6/13/2024 11:06
10314,191,6/17/2024 8:42,6/17/2024 18:42
10315,35,2/29/2024 15:32,2/29/2024 21:32
10316,1,1/21/2024 18:19,1/22/2024 1:19
10317,112,1/5/2024 22:42,1/6/2024 6:42
10318,23,6/28/2024 5:23,6/28/2024 12:23
10319,66,1/17/2024 12:46,1/17/2024 19:46
10320,191,5/30/2024 19:14,5/31/2024 2:14
10321,22,3/3/2024 2:29,3/3/2024 14:29
10322,167,4/4/2024 6:04,4/4/2024 17:04
10323,185,4/27/2024 18:19,4/28/2024 4:19
10324,41,5/28/2024 17:24,5/29/2024 3:24
10326,4,3/29/2024 23:04,3/30/2024 7:04
10327,92,2/19/2024 16:44,2/20/2024 4:44
10328,10,6/7/2024 16:10,6/7/2024 23:10
10329,139,6/7/2024 14:43,6/7/2024 22:43
10330,191,2/21/2024 11:20,2/21/2024 17:20
10331,118,2/18/2024 14:31,2/19/2024 2:31
10332,106,1/24/2024 3:34,1/24/2024 12:34
10333,49,1/20/2024 12:30,1/20/2024 20:30
10334,151,4/25/2024 9:44,4/25/2024 16:44
10335,41,4/24/2024 9:28,4/24/2024 15:28
10336,35,6/15/2024 7:11,6/15/2024 14:11
10338,122,4/20/2024 5:16,4/20/2024 11:16
10339,37,5/7/2024 10:58,5/7/2024 21:58
10340,108,5/6/2024 2:01,5/6/2024 9:01
10342,91,5/24/2024 14:24,5/25/2024 0:24
10343,37,6/4/2024 14:55,6/5/2024 2:55
10344,69,2/6/2024 17:42,2/7/2024 1:42
10345,136,6/26/2024 4:26,6/26/2024 16:26
10346,43,2/6/2024 23:34,2/7/2024 7:34
10348,27,1/26/2024 2:19,1/26/2024 8:19
10349,7,5/3/2024 12:43,5/3/2024 18:43
10351,25,5/12/2024 23:40,5/13/2024 7:40
10352,150,5/10/2024 21:37,5/11/2024 3:37
10354,168,5/23/2024 18:11,5/24/2024 6:11
10355,152,2/17/2024 8:59,2/17/2024 20:59
10356,178,4/12/2024 6:11,4/12/2024 17:11
10357,87,6/5/2024 15:29,6/6/2024 0:29
10358,144,3/3/2024 6:51,3/3/2024 13:51
10361,76,4/6/2024 23:44,4/7/2024 5:44
10362,19,1/23/2024 15:36,1/23/2024 22:36
10363,52,4/16/2024 2:38,4/16/2024 14:38
10365,127,3/5/2024 11:10,3/5/2024 19:10
10366,116,4/23/2024 9:13,4/23/2024 19:13
10367,20,4/30/2024 18:29,5/1/2024 4:29
10369,62,4/4/2024 14:25,4/5/2024 0:25
10371,25,3/4/2024 4:31,3/4/2024 14:31
10372,118,6/10/2024 1:27,6/10/2024 12:27
10373,89,2/1/2024 9:17,2/1/2024 16:17
10374,82,1/25/2024 3:58,1/25/2024 12:58
10375,30,1/8/2024 1:07,1/8/2024 8:07
10377,198,3/2/2024 10:12,3/2/2024 21:12
10378,50,6/21/2024 5:21,6/21/2024 15:21
10379,42,2/4/2024 20:46,2/5/2024 6:46
10380,184,6/20/2024 23:17,6/21/2024 5:17
10381,49,1/15/2024 7:57,1/15/2024 16:57
10382,45,2/13/2024 0:58,2/13/2024 6:58
10383,174,1/23/2024 16:16,1/23/2024 22:16
10385,157,2/12/2024 9:09,2/12/2024 15:09
10386,134,4/17/2024 19:28,4/18/2024 7:28
10387,153,6/5/2024 13:18,6/5/2024 19:18
10389,164,2/23/2024 0:16,2/23/2024 12:16
10390,161,5/22/2024 10:30,5/22/2024 22:30
10391,136,4/18/2024 13:33,4/18/2024 19:33
10392,128,5/3/2024 22:54,5/4/2024 9:54
10393,21,5/17/2024 3:18,5/17/2024 14:18
10394,181,3/19/2024 18:33,3/20/2024 2:33
10397,91,6/5/2024 7:28,6/5/2024 14:28
10398,12,4/6/2024 5:04,4/6/2024 16:04
10400,118,4/12/2024 10:16,4/12/2024 16:16
10401,123,3/10/2024 2:20,3/10/2024 14:20
10402,180,3/14/2024 15:59,3/14/2024 23:59
10404,84,4/26/2024 9:47,4/26/2024 15:47
10406,42,3/10/2024 0:21,3/10/2024 10:21
10407,144,4/5/2024 20:58,4/6/2024 5:58
10408,94,3/25/2024 3:03,3/25/2024 12:03
10409,67,3/21/2024 8:50,3/21/2024 19:50
10411,183,6/18/2024 17:29,6/19/2024 0:29
10412,45,1/10/2024 16:01,1/11/2024 4:01
10413,12,6/11/2024 10:31,6/11/2024 21:31
10414,156,6/6/2024 13:53,6/6/2024 21:53
10415,97,2/26/2024 12:44,2/26/2024 18:44
10416,2,5/29/2024 1:56,5/29/2024 9:56
10418,79,4/7/2024 1:01,4/7/2024 10:01
10419,67,2/29/2024 11:36,2/29/2024 17:36
10420,182,5/1/2024 2:59,5/1/2024 8:59
10421,147,3/22/2024 6:44,3/22/2024 12:44
10422,172,3/20/2024 12:34,3/20/2024 23:34
10423,33,5/17/2024 20:57,5/18/2024 8:57
10424,142,2/17/2024 18:20,2/18/2024 4:20
10425,190,3/29/2024 18:49,3/30/2024 0:49
10426,167,3/11/2024 4:47,3/11/2024 13:47
10427,42,4/14/2024 5:56,4/14/2024 12:56
10429,70,4/21/2024 0:47,4/21/2024 10:47
10430,67,2/17/2024 11:06,2/17/2024 17:06
10431,130,6/22/2024 7:19,6/22/2024 14:19
10432,13,4/3/2024 4:00,4/3/2024 11:00
10433,163,1/4/2024 8:03,1/4/2024 20:03
10434,64,6/3/2024 16:27,6/4/2024 0:27
10435,194,5/1/2024 6:31,5/1/2024 18:31
10437,157,5/29/2024 6:30,5/29/2024 13:30
10438,144,2/27/2024 14:28,2/28/2024 1:28
10440,36,1/22/2024 23:49,1/23/2024 7:49
10441,78,4/10/2024 7:59,4/10/2024 17:59
10444,34,1/17/2024 8:32,1/17/2024 16:32
10445,180,6/15/2024 18:47,6/16/2024 4:47
10448,139,4/18/2024 2:46,4/18/2024 11:46
10449,17,1/24/2024 17:20,1/25/2024 3:20
10451,98,2/4/2024 13:51,2/5/2024 0:51
10452,132,4/23/2024 23:00,4/24/2024 9:00
10453,181,5/11/2024 3:58,5/11/2024 11:58
10454,37,4/29/2024 15:53,4/30/2024 2:53
10455,9,4/3/2024 14:01,4/3/2024 20:01
10456,93,2/29/2024 11:38,2/29/2024 17:38
10458,30,5/27/2024 13:05,5/27/2024 20:05
10460,188,4/12/2024 13:19,4/12/2024 23:19
10461,160,2/21/2024 0:40,2/21/2024 7:40
10463,117,5/31/2024 2:10,5/31/2024 10:10
10464,181,4/6/2024 13:45,4/6/2024 20:45
10466,196,5/16/2024 23:03,5/17/2024 6:03
10467,200,4/12/2024 4:16,4/12/2024 12:16
10470,169,6/1/2024 8:59,6/1/2024 15:59
10471,176,6/15/2024 8:32,6/15/2024 15:32
10472,61,2/20/2024 21:15,2/21/2024 8:15
10473,139,5/11/2024 17:47,5/12/2024 1:47
10474,147,2/18/2024 6:46,2/18/2024 14:46
10475,67,1/12/2024 3:40,1/12/2024 13:40
10476,90,4/13/2024 20:40,4/14/2024 8:40
10477,63,2/6/2024 20:15,2/7/2024 8:15
10478,1,3/4/2024 0:43,3/4/2024 10:43
10479,126,5/14/2024 6:41,5/14/2024 14:41
10480,164,1/2/2024 10:50,1/2/2024 16:50
10483,110,4/18/2024 13:12,4/19/2024 1:12
10484,125,4/3/2024 9:50,4/3/2024 21:50
10485,29,5/6/2024 15:34,5/6/2024 23:34
10486,26,3/29/2024 5:56,3/29/2024 17:56
10488,116,2/12/2024 11:33,2/12/2024 19:33
10490,84,1/14/2024 5:34,1/14/2024 11:34
10491,57,1/10/2024 12:26,1/10/2024 19:26
10492,111,2/13/2024 0:25,2/13/2024 10:25
10494,15,4/25/2024 13:06,4/26/2024 1:06
10495,160,3/20/2024 6:45,3/20/2024 12:45
10496,163,4/11/2024 1:12,4/11/2024 8:12
10497,129,4/5/2024 9:07,4/5/2024 19:07
10499,178,6/18/2024 10:59,6/18/2024 19:59
10500,169,2/6/2024 3:46,2/6/2024 10:46
10501,181,6/17/2024 10:02,6/17/2024 21:02
10502,21,3/19/2024 7:26,3/19/2024 13:26
10503,132,1/2/2024 15:32,1/3/2024 2:32
10504,10,4/23/2024 1:01,4/23/2024 9:01
10505,44,1/8/2024 2:03,1/8/2024 13:03
10507,107,2/18/2024 1:46,2/18/2024 12:46
10508,106,3/8/2024 12:31,3/8/2024 23:31
10509,99,5/25/2024 7:32,5/25/2024 19:32
10510,45,4/15/2024 4:44,4/15/2024 11:44
10511,151,1/2/2024 16:57,1/3/2024 1:57
10512,118,5/16/2024 6:21,5/16/2024 15:21
10513,57,1/11/2024 7:05,1/11/2024 15:05
10514,169,3/14/2024 7:12,3/14/2024 16:12
10516,198,6/6/2024 7:06,6/6/2024 19:06
10517,31,6/16/2024 3:32,6/16/2024 10:32
10518,129,1/30/2024 6:47,1/30/2024 16:47
10519,109,3/25/2024 5:40,3/25/2024 12:40
10520,123,4/25/2024 18:10,4/26/2024 0:10
10521,126,1/3/2024 14:07,1/4/2024 2:07
10522,26,2/1/2024 12:22,2/1/2024 18:22
10523,97,3/24/2024 14:04,3/24/2024 23:04
10524,167,3/4/2024 14:11,3/4/2024 22:11
10525,198,3/17/2024 7:50,3/17/2024 17:50
10526,194,1/24/2024 22:38,1/25/2024 4:38
10527,12,4/13/2024 20:21,4/14/2024 8:21
10528,138,4/14/2024 23:01,4/15/2024 8:01
10529,92,5/23/2024 23:24,5/24/2024 6:24
10531,40,5/27/2024 17:11,5/28/2024 0:11
10532,39,1/3/2024 8:05,1/3/2024 20:05
10533,126,1/29/2024 6:17,1/29/2024 15:17
10535,120,1/25/2024 11:40,1/25/2024 20:40
10536,165,5/31/2024 17:14,5/31/2024 23:14
10538,128,5/2/2024 21:40,5/3/2024 9:40
10539,61,4/8/2024 7:25,4/8/2024 13:25
10540,134,5/15/2024 22:48,5/16/2024 10:48
10541,24,3/8/2024 15:04,3/8/2024 22:04
10542,156,4/10/2024 16:22,4/11/2024 0:22
10544,5,3/18/2024 10:37,3/18/2024 22:37
10545,42,1/28/2024 12:55,1/28/2024 18:55
10546,65,5/29/2024 20:08,5/30/2024 3:08
10547,149,4/8/2024 21:40,4/9/2024 7:40
10548,164,2/28/2024 2:35,2/28/2024 13:35
10550,19,6/7/2024 10:56,6/7/2024 20:56
10551,44,6/27/2024 5:55,6/27/2024 16:55
10552,53,2/21/2024 4:24,2/21/2024 13:24
10553,196,5/10/2024 7:17,5/10/2024 13:17
10554,106,4/28/2024 11:47,4/28/2024 21:47
10555,105,3/13/2024 2:01,3/13/2024 14:01
10556,76,3/18/2024 2:13,3/18/2024 12:13
10557,180,6/11/2024 4:27,6/11/2024 15:27
10558,102,6/20/2024 0:10,6/20/2024 6:10
10559,168,1/6/2024 16:05,1/6/2024 23:05
10560,143,5/28/2024 23:12,5/29/2024 8:12
10561,21,2/7/2024 3:46,2/7/2024 9:46
10562,162,1/4/2024 3:58,1/4/2024 14:58
10564,112,5/15/2024 9:45,5/15/2024 19:45
10565,19,6/24/2024 23:38,6/25/2024 11:38
10566,144,4/27/2024 4:17,4/27/2024 13:17
10567,154,6/23/2024 18:06,6/24/2024 0:06
10568,63,6/25/2024 4:02,6/25/2024 14:02
10569,60,1/23/2024 12:38,1/23/2024 22:38
10570,195,5/24/2024 23:48,5/25/2024 9:48
10572,150,4/13/2024 23:17,4/14/2024 9:17
10574,120,4/28/2024 8:48,4/28/2024 18:48
10576,63,3/10/2024 14:35,3/11/2024 2:35
10577,102,5/14/2024 19:15,5/15/2024 4:15
10578,150,6/10/2024 21:04,6/11/2024 3:04
10580,157,6/26/2024 7:03,6/26/2024 13:03
10581,189,5/17/2024 9:33,5/17/2024 16:33
10582,60,1/26/2024 6:56,1/26/2024 15:56
10583,32,5/15/2024 13:55,5/15/2024 21:55
10584,37,1/31/2024 10:37,1/31/2024 19:37
10586,116,1/31/2024 19:09,2/1/2024 2:09
10587,36,5/20/2024 21:17,5/21/2024 8:17
10588,6,4/14/2024 23:21,4/15/2024 7:21
10589,21,3/23/2024 4:47,3/23/2024 14:47
10591,172,6/2/2024 21:56,6/3/2024 5:56
10592,171,1/9/2024 12:58,1/9/2024 22:58
10593,22,3/31/2024 23:03,4/1/2024 8:03
10594,153,1/17/2024 22:17,1/18/2024 9:17
10595,114,2/23/2024 18:43,2/24/2024 3:43
10596,25,1/26/2024 10:26,1/26/2024 16:26
10598,145,2/15/2024 0:28,2/15/2024 9:28
10599,151,5/31/2024 11:50,5/31/2024 21:50
10603,62,3/21/2024 15:18,3/21/2024 21:18
10604,21,1/14/2024 5:07,1/14/2024 13:07
10606,145,2/10/2024 20:25,2/11/2024 2:25
10608,108,5/2/2024 7:06,5/2/2024 16:06
10609,44,1/5/2024 18:59,1/6/2024 4:59
10611,177,5/8/2024 17:20,5/9/2024 2:20
10612,156,4/1/2024 6:08,4/1/2024 13:08
10613,185,4/6/2024 9:48,4/6/2024 19:48
10614,178,3/26/2024 4:05,3/26/2024 11:05
10615,138,1/28/2024 3:11,1/28/2024 13:11
10616,64,3/16/2024 10:09,3/16/2024 22:09
10618,109,5/11/2024 11:36,5/11/2024 22:36
10619,39,6/17/2024 3:21,6/17/2024 11:21
10620,165,6/10/2024 21:55,6/11/2024 8:55
10622,61,5/3/2024 5:59,5/3/2024 12:59
10624,144,3/18/2024 2:46,3/18/2024 13:46
10625,151,1/6/2024 19:50,1/7/2024 4:50
10626,105,5/4/2024 16:41,5/5/2024 3:41
10627,94,1/28/2024 17:56,1/29/2024 0:56
10628,49,2/24/2024 16:16,2/25/2024 4:16
10630,87,4/4/2024 23:44,4/5/2024 5:44
10631,72,6/26/2024 22:52,6/27/2024 5:52
10632,166,5/11/2024 6:44,5/11/2024 18:44
10633,152,1/21/2024 3:46,1/21/2024 10:46
10634,2,5/18/2024 23:41,5/19/2024 7:41
10635,34,5/2/2024 21:17,5/3/2024 6:17
10636,72,3/6/2024 22:03,3/7/2024 6:03
10637,61,3/7/2024 6:42,3/7/2024 14:42
10639,122,5/2/2024 0:06,5/2/2024 9:06
10640,50,5/21/2024 21:10,5/22/2024 8:10
10641,110,3/26/2024 10:28,3/26/2024 21:28
10643,105,2/9/2024 11:03,2/9/2024 22:03
10645,10,4/5/2024 18:18,4/6/2024 4:18
10646,182,6/13/2024 2:26,6/13/2024 8:26
10647,41,5/21/2024 22:36,5/22/2024 6:36
10648,169,2/2/2024 3:43,2/2/2024 11:43
10649,168,1/27/2024 12:02,1/27/2024 22:02
10650,132,6/14/2024 23:16,6/15/2024 8:16
10651,180,5/12/2024 0:51,5/12/2024 7:51
10652,108,4/4/2024 11:34,4/4/2024 17:34
10653,163,3/5/2024 10:02,3/5/2024 20:02
10654,182,3/27/2024 4:58,3/27/2024 12:58
10655,200,5/21/2024 16:25,5/22/2024 0:25
10656,143,3/8/2024 12:22,3/8/2024 20:22
10657,190,2/20/2024 21:30,2/21/2024 6:30
10658,132,1/17/2024 13:06,1/18/2024 0:06
10659,6,6/9/2024 7:07,6/9/2024 13:07
10660,154,5/8/2024 19:22,5/9/2024 1:22
10661,46,2/4/2024 21:52,2/5/2024 8:52
10662,18,1/4/2024 15:14,1/5/2024 0:14
10664,151,5/13/2024 19:49,5/14/2024 2:49
10665,86,2/11/2024 3:56,2/11/2024 14:56
10666,42,1/19/2024 9:29,1/19/2024 15:29
10667,148,3/4/2024 13:14,3/4/2024 20:14
10669,62,5/8/2024 11:33,5/8/2024 20:33
10671,44,3/31/2024 0:22,3/31/2024 8:22
10672,79,3/8/2024 10:06,3/8/2024 18:06
10674,87,2/20/2024 13:27,2/20/2024 19:27
10675,106,5/1/2024 19:40,5/2/2024 5:40
10676,44,3/30/2024 22:36,3/31/2024 9:36
10677,143,6/10/2024 8:39,6/10/2024 18:39
10679,200,6/23/2024 3:05,6/23/2024 10:05
10680,135,1/22/2024 10:56,1/22/2024 17:56
10681,53,2/27/2024 7:00,2/27/2024 19:00
10684,144,3/30/2024 20:05,3/31/2024 7:05
10685,36,6/13/2024 22:24,6/14/2024 8:24
10686,44,5/16/2024 11:06,5/16/2024 18:06
10687,77,3/25/2024 7:10,3/25/2024 17:10
10688,186,2/4/2024 19:17,2/5/2024 4:17
10689,116,4/20/2024 19:37,4/21/2024 2:37
10691,11,5/28/2024 12:04,5/28/2024 20:04
10692,4,1/15/2024 19:09,1/16/2024 6:09
10694,177,3/26/2024 7:45,3/26/2024 19:45
10695,104,1/31/2024 10:09,1/31/2024 17:09
10696,3,6/28/2024 4:35,6/28/2024 16:35
10697,185,4/25/2024 0:42,4/25/2024 11:42
10699,143,5/10/2024 10:41,5/10/2024 16:41
10700,199,2/26/2024 19:28,2/27/2024 6:28
10701,184,4/3/2024 4:45,4/3/2024 14:45
10702,192,3/20/2024 15:41,3/21/2024 1:41
10703,82,2/28/2024 13:08,2/28/2024 22:08
10705,165,2/4/2024 23:01,2/5/2024 8:01
10706,48,1/31/2024 8:16,1/31/2024 15:16
10707,86,2/9/2024 14:15,2/9/2024 20:15
10708,108,5/25/2024 18:35,5/26/2024 6:35
10709,97,5/17/2024 0:50,5/17/2024 6:50
10710,15,4/14/2024 3:29,4/14/2024 12:29
10711,50,6/9/2024 0:57,6/9/2024 7:57
10712,27,1/9/2024 20:12,1/10/2024 8:12
10713,103,2/11/2024 9:46,2/11/2024 19:46
10715,58,1/30/2024 17:15,1/31/2024 2:15
10716,160,2/25/2024 16:02,2/26/2024 3:02
10719,2,2/10/2024 20:49,2/11/2024 6:49
10720,51,3/15/2024 6:58,3/15/2024 15:58
10721,161,4/15/2024 2:40,4/15/2024 12:40
10722,4,5/14/2024 17:57,5/15/2024 4:57
10723,169,6/22/2024 2:34,6/22/2024 12:34
10724,18,4/12/2024 12:35,4/12/2024 21:35
10725,181,2/28/2024 1:20,2/28/2024 9:20
10726,168,6/28/2024 5:43,6/28/2024 15:43
10727,160,3/26/2024 1:13,3/26/2024 10:13
10728,25,2/10/2024 6:45,2/10/2024 15:45
10729,104,4/28/2024 3:45,4/28/2024 9:45
10731,76,2/4/2024 2:43,2/4/2024 10:43
10732,133,2/19/2024 11:17,2/19/2024 19:17
10733,148,5/5/2024 14:25,5/6/2024 0:25
10735,55,5/6/2024 6:18,5/6/2024 14:18
10736,109,4/27/2024 19:00,4/28/2024 5:00
10737,164,5/17/2024 12:09,5/18/2024 0:09
10738,150,3/8/2024 17:47,3/8/2024 23:47
10739,76,4/12/2024 18:06,4/13/2024 0:06
10740,166,2/18/2024 21:23,2/19/2024 5:23
10741,199,3/6/2024 22:46,3/7/2024 9:46
10742,38,2/1/2024 0:22,2/1/2024 12:22
10743,47,5/1/2024 22:26,5/2/2024 8:26
10744,49,4/21/2024 18:40,4/22/2024 3:40
10745,67,5/14/2024 23:13,5/15/2024 11:13
10746,63,6/30/2024 21:17,7/1/2024 7:17
10747,7,5/6/2024 12:40,5/6/2024 21:40
10748,43,2/19/2024 19:00,2/20/2024 4:00
10749,138,1/13/2024 16:48,1/14/2024 1:48
10750,67,2/18/2024 6:32,2/18/2024 15:32
10751,185,3/2/2024 4:47,3/2/2024 11:47
10752,192,3/3/2024 17:50,3/4/2024 3:50
10753,61,6/28/2024 2:12,6/28/2024 8:12
10755,69,5/25/2024 10:10,5/25/2024 20:10
10756,130,2/1/2024 4:13,2/1/2024 14:13
10757,22,1/4/2024 9:34,1/4/2024 19:34
10758,85,3/4/2024 9:18,3/4/2024 18:18
10760,185,2/5/2024 23:32,2/6/2024 8:32
10761,185,5/15/2024 16:38,5/16/2024 3:38
10762,37,2/26/2024 2:04,2/26/2024 13:04
10763,179,4/12/2024 18:36,4/13/2024 1:36
10764,22,2/4/2024 13:01,2/5/2024 0:01
10765,72,3/16/2024 12:16,3/16/2024 19:16
10766,60,1/28/2024 22:03,1/29/2024 10:03
10768,174,3/10/2024 19:02,3/11/2024 7:02
10773,185,5/30/2024 13:33,5/30/2024 20:33
10775,192,4/12/2024 17:33,4/13/2024 0:33
10776,177,4/26/2024 0:12,4/26/2024 7:12
10779,181,1/27/2024 4:00,1/27/2024 14:00
10780,127,3/21/2024 8:33,3/21/2024 19:33
10782,175,2/3/2024 10:59,2/3/2024 16:59
10784,175,3/21/2024 10:06,3/21/2024 18:06
10785,35,6/26/2024 19:23,6/27/2024 1:23
10786,21,6/23/2024 2:04,6/23/2024 14:04
10789,1,4/4/2024 5:31,4/4/2024 16:31
10790,144,1/3/2024 23:36,1/4/2024 11:36
10791,20,4/24/2024 10:08,4/24/2024 16:08
10792,31,2/22/2024 10:12,2/22/2024 18:12
10793,15,5/25/2024 22:09,5/26/2024 8:09
10795,39,1/13/2024 0:20,1/13/2024 6:20
10796,196,2/5/2024 4:30,2/5/2024 12:30
10797,27,4/20/2024 7:41,4/20/2024 18:41
10800,129,1/9/2024 5:58,1/9/2024 17:58
10802,153,2/5/2024 2:32,2/5/2024 8:32
10803,131,5/13/2024 13:32,5/13/2024 19:32
10804,176,3/13/2024 0:58,3/13/2024 12:58
10806,57,3/2/2024 1:50,3/2/2024 10:50
10807,27,5/18/2024 9:39,5/18/2024 15:39
10808,178,6/19/2024 18:53,6/20/2024 3:53
10809,1,1/4/2024 7:22,1/4/2024 16:22
